Security Code,Company Name,Security Id
534392,Vardhman Special Steels Ltd,VSSL
534422,Looks Health Services Limited,LOOKS
534425,Speciality Restaurants Limited,SPECIALITY
534532,Lypsa Gems & Jewellery Limited,LYPSAGEMS
534597,RATTANINDIA ENTERPRISES LIMITED,RTNINDIA
534598,Sampann Utpadan India Limited,SAMPANN
534600,JTL INDUSTRIES LIMITED,JTLIND
534612,ADVANCE METERING TECHNOLOGY LIMITED,AMTL
534615,North Eastern Carrying Corporation Limited,NECCLTD
534618,WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL
534623,Jupiter Infomedia Limited,JUPITERIN
534639,VINAYAK POLYCON INTERNATIONAL LIMITED,VINAYAKPOL
534659,Jointeca Education Solutions Limited,JOINTECAED
534674,Ducon Infratechnologies Limited,DUCON
534675,PROZONE REALTY LIMITED,PROZONER
534680,SRG Housing Finance Limited,SRGHFL
534691,Comfort Commotrade Limited,COMCL
534708,SHANTI GURU INDUSTRIES LIMITED,SHANTIGURU
534732,CASPIAN CORPORATE SERVICES LIMITED,CASPIAN
534733,Aerpace Industries Limited,AERPACE
534741,VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG
534742,ZUARI AGRO CHEMICALS LIMITED,ZUARI
534748,Steel Exchange India Ltd.,STEELXIND
534755,Trio Mercantile & Trading Limited,TRIOMERC
534758,Cigniti Technologies Ltd,CIGNITITEC
534796,CDG PETCHEM LIMITED,CDG
534804,CARE Ratings Limited,CARERATING
534809,PC JEWELLER LIMITED,PCJEWELLER
534816,INDUS TOWERS LIMITED,INDUSTOWER
534976,V-Mart Retail Limited,VMART
535136,NIBE LIMITED,NIBE
535204,Mukta Agriculture Limited,MUKTA
535205,Mystic Electronics Limited,MYSTICELE
535267,COMFORT FINCAP LIMITED,COMFINCAP
535276,SBI Mutual Fund,SBISENSEX
535279,Bothra Metals & Alloys Limited,BMAL
535322,Repco Home Finance Limited,REPCOHOME
535387,LAKHOTIA POLYESTERS (INDIA) LIMITED,LAKHOTIA
535431,GCM Securities Limited,GCMSECU
535458,NRB INDUSTRIAL BEARINGS LIMITED,NIBL
535514,Prime Capital Market Limited,PRIMECAPM
535566,KIFS Financial Services Ltd,KIFS
535601,Sreeleathers Limited,SREEL
535602,Sharda Motor Industries Ltd,SHARDAMOTR
535621,S V Global Mill Limited,SVGLOBAL
535647,SDC TECHMEDIA LIMITED,SDC
535648,Just Dial Limited,JUSTDIAL
535657,ObjectOne Information Systems Ltd,OONE
535667,India Finsec Limited,IFINSEC
535693,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA
535719,QUEST SOFTECH (INDIA) LIMITED,QUEST
535730,Khoobsurat Ltd.,KHOOBSURAT
535754,ORIENT CEMENT LIMITED,ORIENTCEM
535755,Aditya Birla Fashion and Retail Limited,ABFRL
535789,INDIABULLS HOUSING FINANCE LIMITED,IBULHSGFIN
535910,Money Masters Leasing & Finance Limited,MMLF
535916,Alacrity Securities Limited,ALSL
535917,GCM Commodity & Derivatives Limited,GCMCOMM
535958,Integra Essentia Limited,ESSENTIA
536073,JULIEN AGRO INFRATECH LIMITED,JULIEN
536264,Tiger Logistics (India) Limited,TIGERLOGS
536493,JK Agri Genetics Limited,JK AGRI
536507,Future Lifestyle Fashions Limited,FLFL
536659,PVV Infra Limited,PVVINFRA
536672,VCU Data Management Limited,VCU
536709,IND Renewable Energy Ltd,INDRENEW
536710,S R G SECURITIES FINANCE LIMITED,SRGSFL
536737,Amrapali Capital and Finance Services Limited,ACFSL
536738,STELLAR CAPITAL SERVICES LIMITED,STELLAR
536773,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST
536846,Yuranus Infrastructure Ltd,YURANUS
536960,Motilal Oswal Mutual Fund,MOM100
536974,CAPTAIN POLYPLAST LIMITED,CPL
537007,ICICI Prudential Mutual Fund,NIFTYIETF
537008,ICICI Prudential Mutual Fund,NIF100IETF
537069,Arnold Holdings Ltd,ARNOLD
537253,Sunil Healthcare Limited,SUNLOC
537254,RCI Industries & Technologies Limited,RCIIND
537259,Suyog Telematics Limited,SUYOG
537291,Nath Biogene India Ltd.,NATHBIOGEN
537292,Agri-Tech India Ltd.,AGRITECH
537326,CHEMTECH INDUSTRIAL VALVES LIMITED,CHEMTECH
537483,Nippon India Mutual Fund,NIF100BEES
537536,Denis Chem Lab Limited,DENISCHEM
537573,Polymac Thermoformers Limited,POLYMAC
537582,Unishire Urban Infra Limited,UNISHIRE
537669,LAXMIPATI ENGINEERING WORKS LIMITED,LAXMIPATI
537707,ETT Limited,ETT
537708,Kotak Mahindra Mutual Fund,NIFTY1
537709,SHREE HANUMAN SUGAR & INDUSTRIES LTD.,HANSUGAR
537750,Kiran Vyapar Limited,KIRANVYPAR
537766,B.C. Power Controls Limited,BCP
537784,Karnimata Cold Storage Limited,KCSL
537785,RACE ECO CHAIN LIMITED,RACE
537800,Mangalam Industrial Finance Limited,MANGIND
537820,VIJI FINANCE LIMITED,VIJIFIN
537839,PHOENIX TOWNSHIP LIMITED,PHOENIXTN
537840,Raunaq EPC International Limited,RAUNAQEPC
537985,INFRONICS SYSTEMS LIMITED,INFRONICS
538057,Nippon India Mutual Fund,CPSEETF
538081,Haria Apparels Limited,HARIAAPL
538092,SHRI VASUPRADA PLANTATIONS LIMITED,VASUPRADA
538119,R&B Denims Limited,RNBDENIMS
538212,SHARP INVESTMENTS LTD,SHARPINV
538268,Wonderla Holidays Limited,WONDERLA
538273,Response Informatics Limited,RESPONSINF
538319,GCM Capital Advisors Limited,GCMCAPI
538351,A.F. Enterprises Limited,AFEL
538365,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE
538382,WEST LEISURE RESORTS LIMITED,WESTLEIRES
538395,Nam Securities Ltd.,NAM
538401,MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD,METSL
538402,SPS Finquest Limited,SPS
538422,Jackson Investments Limited,JACKSON
538446,MONEYBOXX FINANCE LIMITED,MONEYBOXX
538451,Worth Investment & Trading Co Limited,WORTH
538452,Quasar India Limited,QUASAR
538464,Thirani Projects Limited,TPROJECT
538465,Amarnath Securities Ltd.,AMARSEC
538476,Capital Trade Links Limited,CTL
538496,Tarini International Limited,TARINI
538521,YAAN ENTERPRISES LIMITED,YAANENT
538539,J.Taparia Projects Ltd,JTAPARIA
538540,Ramchandra Leasing & Finance Limited,RLFL
538542,GoldCoin Health Foods Limited,GOLDCOINHF
538546,Bansal Roofing Products Limited,BRPL
538556,Arman Holdings Limited,ARMAN
538562,Skipper Limited,SKIPPER
538563,Adarsh Mercantile Limited,ADARSH
538564,James Warren Tea Limited,JAMESWARREN
538565,Vistar Amar Limited,VISTARAMAR
538567,Gulf Oil Lubricants India Limited,GULFOILLUB
538568,Fruition Venture Limited,FRUTION
538569,Triveni Enterprises Limited,TRIVENIENT
538576,Bhanderi Infracon Limited,BHANDERI
538579,ZINEMA MEDIA AND ENTERTAINMENT LIMITED,ZINEMA
538596,Quantum Build-Tech Limited,QUANTBUILD
538597,TTI Enterprise Limited,TTIENT
538598,Vishal Fabrics Limited,VISHAL
538607,TOYAM SPORTS LIMITED,TOYAMSL
538609,Gajanan Securities Services Ltd.,GAJANANSEC
538610,Unison Metals Ltd,UNISON
538611,Real Touch Finance Limited,RTFL
538634,Vasundhara Rasayans Ltd.,VRL
538635,SNOWMAN LOGISTICS LIMITED,SNOWMAN
538646,QGO FINANCE LIMITED,QGO
538647,Purshottam Investofin Limited,PURSHOTTAM
538652,HIND COMMERCE LIMITED,HCLTD
538666,Sharda Cropchem Limited,SHARDACROP
538667,Sirohia & Sons Limited,SIROHIA
538668,Meghna Infracon Infrastructure Limited,MIIL
538674,City Online Services Limited,CITYONLINE
538683,Nippon India Mutual Fund,SENSEXBEES
538685,SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO
538706,Ultracab (India) Limited,ULTRACAB
538707,Rajasthan Cylinders & Containers Limited,RCCL
538708,Econo Trade (India) Limited,ETIL
538713,Atishay Limited,ATISHAY
538714,Sangam Finserv Limited,SANGAMFIN
538715,Dhabriya Polywood Limited,DHABRIYA
538716,Aryaman Capital Markets Limited,ARYACAPM
538730,PDS LIMITED,PDSL
538731,HANMAN FIT LIMITED,HANMAN
538732,Vibrant Global Capital Limited,VGCL
538733,Starlit Power Systems Limited,STARLIT
538734,CEINSYS TECH LIMITED,CEINSYSTECH
538742,PANABYTE TECHNOLOGIES LIMITED,PANABYTE
538765,JLA Infraville Shoppers Limited,JSHL
538770,Crane Infrastructure Limited,CRANEINFRA
538772,Niyogin Fintech Limited,NIYOGIN
538777,ASIA CAPITAL LIMITED,ASIACAP
538778,Kalyan Capitals Limited,KALYANCAP
538787,Goenka Business & Finance Limited,GBFL
538788,Gilada Finance & Investments Ltd.,GILADAFINS
538794,Jet Infraventure Limited,JETINFRA
538795,Shree Ajit Pulp And Paper Ltd,SAPPL
538817,Captain Pipes Limited,CAPPIPES
538833,KAIZEN AGRO INFRABUILD LIMITED,KAIZENAGRO
538834,JMJ Fintech Limited,JMJFIN
538835,INTELLECT DESIGN ARENA LIMITED,INTELLECT
538836,Monte Carlo Fashions Limited,MONTECARLO
538837,Jeevan Scientific Technology Limited,JSTL
538838,Indo Cotspin Limited,ICL
538857,Scintilla Commercial & Credit  Limited,SCC
538860,PANAFIC INDUSTRIALS LTD,PANAFIC
538862,My Money Securities Ltd.,MYMONEY
538863,SRI AMARNATH FINANCE LIMITED,AMARNATH
538868,Continental Securities Limited,CSL
538874,NEXUS SURGICAL AND MEDICARE LIMITED,NEXUSSURGL
538875,SELLWIN TRADERS LIMITED,SELLWIN
538881,Galada Finance Limited,GALADAFIN
538882,Emerald Finance Limited,EMERALD
538890,M. K. Exim (India) Ltd.,MKEXIM
538891,MAGELLANIC CLOUD LIMITED,MCLOUD
538894,Octal Credit Capital Ltd.,OCTAL
538895,Mihika Industries Ltd.,MIHIKA
538896,Kanchi Karpooram Ltd.,KANCHI
538897,Shri Niwas Leasing and Finance Limited,SHRINIWAS
538902,Dhunseri Tea & Industries Ltd,DTIL
538918,Vani Commercials Limited,VANICOM
538919,SKYLINE VENTURES INDIA  LIMITED,SKILVEN
538920,VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE
538921,Raghuvansh Agrofarms Limited,RAFL
538922,COSYN Limited,COSYN
538923,SOFCOM SYSTEMS LIMITED,SOFCOM
538926,Naturite Agro Products Limited,NAPL
538928,Karnavati Finance Limited,KARNAVATI
538935,Abhishek Finlease limited,ABHIFIN
538942,Mercantile Ventures Limited,MERCANTILE
538943,Sonal Mercantile Limited,SONAL
538952,Abhinav Leasing & Finance Limited,ALFL
538961,GENUS PAPER & BOARDS LIMITED,GENUSPAPER
538962,Minda Corporation Limited,MINDACORP
538964,Mercury Laboratories Limited,MERCURYLAB
538965,Concord Drugs Limited,CONCORD
538970,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI
538975,Shree Securities Ltd.,SHREESEC
538979,Greenlam Industries Ltd,GREENLAM
538987,TALBROS ENGINEERING LIMITED,TALBROSENG
538992,Sar  Auto Products Limited,SAPL
539005,JAYATMA ENTERPRISES LIMITED,JAYATMA
539006,PTC Industries Ltd.,PTCIL
539011,CHENNAI FERROUS INDUSTRIES LIMITED,CHENFERRO
539012,Megri Soft Limited,MEGRISOFT
539013,GITA RENEWABLE ENERGY LIMITED,GITARENEW
539016,Neil Industries Ltd.,NEIL
539017,STAR HOUSING FINANCE LIMITED,STARHFL
539018,Beekay Steel Industries Ltd.,BEEKAY
539026,SSPN Finance Limited,SSPNFIN
539031,SBI Mutual Fund,SETFBSE100
539032,Fraser And Company Limited,FRASER
539040,Tirupati Tyres Ltd.,TTIL
539041,GANESHA ECOVERSE LIMITED,GANVERSE
539042,AGI Infra Limited,AGIIL
539044,Manaksia Steels Limited,MANAKSTEEL
539045,Manaksia Aluminium Company Ltd,MANAKALUCO
539046,Manaksia Coated Metals & Industries Ltd,MANAKCOAT
539056,IMAGICAAWORLD ENTERTAINMENT LIMITED,IMAGICAA
539083,Inox Wind Limited,INOXWIND
539090,Rajputana Investment and Finance Ltd.,RAJPUTANA
539091,Consecutive Investments & Trading Company Limited,CITL
539096,Aananda Lakshmi Spinning Mills Limited,AANANDALAK
539097,UR SUGAR INDUSTRIES LIMITED,URSUGAR
539098,Filtra Consultants and Engineers Limited,FILTRA
539099,Athena Constructions Limited,ATHCON
539110,Northlink Fiscal And Capital Services Ltd.,NORTHLINK
539111,SHESHADRI INDUSTRIES LIMITED,SHESHAINDS
539112,SAB INDUSTRIES LIMITED,SAB
539113,Paul Merchants Ltd.,PML
539115,Alan Scott Industries Ltd.,ALAN SCOTT
539116,O. P. Chains Limited,OPCHAINS
539117,Sujala Trading & Holdings Ltd.,SUJALA
539118,VRL Logistics Limited,VRLLOG
539119,Jain Marmo Industries Ltd.,JAINMARMO
539120,Bangalore Fort Farms Limited,BFFL
539121,Palco Metals Limited,PALCO
539123,V B INDUSTRIES LIMITED,VBIND
539124,Sarvottam Finvest Limited,SARVOTTAM
539126,MEP Infrastructure Developers Limited,MEP
539132,Wardwizard Foods and Beverages Limited,WARDWIZFBL
539141,UFO Moviez India Limited,UFO
539143,PANTH INFINITY LIMITED,PANTH
539148,Shivalik Rasayan Ltd.,SHIVALIK
539149,Integrated Capital Services Ltd,ICSL
539150,PNC Infratech Limited,PNCINFRA
539151,Arfin India Limited,ARFIN
539167,Virat Leasing Limited,VLL
539174,Helpage Finlease Ltd.,HELPAGE
539175,Indra Industries Ltd.,INDRAIND
539176,Hawa Engineers ltd.,HAWAENG
539177,Authum Investment & Infrastructure Limited,AIIL
539189,Adhbhut Infrastructure Ltd.,ADHBHUTIN
539190,Decillion Finance Ltd.,DFL
539195,POCL ENTERPRISES LTD,POEL
539196,Amba Enterprises Ltd.,AEL
539198,Capfin India Limited,CAPFIN
539199,SG FINSERVE LIMITED,SGFIN
539201,SATIA INDUSTRIES LIMITED,SATIA
539206,GENOMIC VALLEY BIOTECH LIMITED,GVBL
539216,GARMENT MANTRA LIFESTYLE LIMITED,GARMNTMNTR
539217,Srestha Finvest Limited,SRESTHA
539218,Saumya Consultants Ltd.,SAUMYA
539219,MAURIA UDYOG LIMITED,MUL
539220,Mishka Exim Limited,MISHKA
539221,Sportking India Ltd.,SPORTKING
539222,GROWINGTON VENTURES INDIA LIMITED,GROWINGTON
539224,HCKK Ventures Limited,HCKKVENTURE
539226,RUDRA GLOBAL INFRA PRODUCTS LIMITED,RUDRA
539227,Loyal Equipments Limited,LOYAL
539228,Gala Global Products Limited,GGPL
539230,Chemiesynth (Vapi) Limited,CHEMIESYNT
539246,Jyotirgamya Enterprises Limited,JEL
539251,Balkrishna Paper Mills Ltd,BALKRISHNA
539252,Shyam Century Ferrous Limited,SHYAMCENT
539253,Surya India Limited,SURYAINDIA
539254,Adani Energy Solutions Limited,ADANIENSOL
539255,STAR DELTA TRANSFORMERS LIMITED,STARDELTA
539265,Amrapali Fincap Limited,AMRAFIN
539267,SAMSRITA LABS LIMITED,SAMSRITA
539268,Syngene International Limited,SYNGENE
539273,PECOS Hotels And Pubs Limited,PECOS
539275,Mangalam Seeds Limited,MSL
539276,Kaya Limited,KAYA
539277,Alstone Textiles (India) Limited,ALSTONE
539278,Symbiox Investment & Trading Co. Ltd.,SYMBIOX
539287,Ortin Laboratories Limited,ORTINLAB
539288,Avi Polymers Ltd.,AVI
539289, Aurum PropTech Limited,AURUM
539290,Oswal Greentech Limited,OSWALGREEN
539291,Vasudhagama Enterprises Limited,VASUDHAGAM
539300,A.K. Spintex Ltd.,AKSPINTEX
539301,Arvind SmartSpaces Limited,ARVSMART
539302,Power Mech Projects Limited,POWERMECH
539309,Rama Steel Tubes Limited,RAMASTEEL
539310,THINKINK PICTUREZ LIMITED,THINKINK
539312,UTI Mutual Fund,UTISENSETF
539313,UTI Mutual Fund,UTINIFTETF
539314,Universal Autofoundry Limited,UNIAUTO
539331,VETO SWITCHGEARS AND CABLES LIMITED,VETO
539332,Navkar Corporation Limited,NAVKARCORP
539334,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK
539336,Gujarat Gas Limited,GUJGASLTD
539337,WAAREE TECHNOLOGIES LIMITED ,WAAREE
539346,Sadbhav Infrastructure Project Limited,SADBHIN
539353,SAL AUTOMOTIVE LIMITED,SALAUTO
539354,POLYSPIN EXPORTS LIMITED,POLYSPIN
539359,Pritika Auto Industries Limited,PRITIKAUTO
539378,Soni Medicare Limited,SML
539383,Mahaveer Infoway Limited,MINFY
539384,Krishna Capital And Securities Limited,KRISHNACAP
539391,Acme Resources Limited,ACME
539393,Kabra Commercial Limited,KCL
539398,Vishal Bearings Limited,VISHALBL
539399,Bella Casa Fashion & Retail Limited,BELLACASA
539400,MALLCOM (INDIA) LTD.,MALLCOM
539401,Patdiam Jewellery Limited,PJL
539402,Naksh Precious Metals Limited,NAKSH
539404,SATIN CREDITCARE NETWORK LIMITED,SATIN
539405,Decorous Investment and Trading Co. Ltd.,DITCO
539406,Swagtam Trading & Services Limited,SWAGTAM
539407,Generic Engineering Construction and Projects Limited,GENCON
539408,Kuber Udyog Limited,KUBERJI
539409,NEERAJ PAPER MARKETING LIMITED,NEERAJ
539428,Tejnaksh Healthcare Limited,TEJNAKSH
539434,Brilliant Portfolios Ltd.,BRIPORT
539435,Richfield Financial Services Ltd.,RFSL
539436,Coffee Day Enterprises Limited,COFFEEDAY
539437,IDFC FIRST BANK LIMITED,IDFCFIRSTB
539447,BEARDSELL LIMITED,BEARDSELL
539448,InterGlobe Aviation Limited,INDIGO
539449,IGC Industries Limited,IGCIL
539450,S H Kelkar and Company Limited,SHK
539468,Typhoon Financial Services Limited,TFSL
539469,PANORAMA STUDIOS INTERNATIONAL LIMITED ,PANORAMA
539470,Shree Ganesh Biotech (India) Limited,SHREEGANES
539479,GTV Engineering Limited,GTV
539480,LIC Mutual Fund,LICNETFN50
539487,LIC Mutual Fund,LICNETFSEN
539488,Tirupati Fin-Lease Ltd.,TFLL
539492,Garbi Finvest Limited,GARBIFIN
539494,Smart Finsec Limited,SMARTFIN
539495,Rajkot Investment Trust Limited,RAJKOTINV
539506,Adcon Capital Services Limited,ADCON
539515,Quint Digital Limited,QUINT
539516,HDFC Mutual Fund,HDFCNIFTY
539517,HDFC Mutual Fund,HDFCSENSEX
539518,Uday Jewellery Industries Limited.,UDAYJEW
539521,Navigant Corporate Advisors Limited,NAVIGANT
539522,Grovy India Limited,GROVY
539523,Alkem Laboratories Limited,ALKEM
539524,Dr. Lal Pathlabs Limited,LALPATHLAB
539526,Suncare Traders Limited,SCTL
539527,Creative Castings Limited,CREATIVE
539528,AAYUSH WELLNESS LIMITED,AAYUSH
539533,ELITECON INTERNATIONAL LIMITED,ELITECON
539542,LUX Industries Limited,LUXIND
539543,Valley Magnesite Company Limited,VALLEY
539544,Abhishek Infraventures Limited,ABHIINFRA
539545,Apoorva Leasing Finance & Investment Company Limited,APOORVA
539546,Beekay Niryat Limited,BNL
539551,Narayana Hrudayalaya Limited,NH
539552,F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,FMEC
539559,Deep Diamond India Limited,DDIL
539560,Abhijit Trading Co. Ltd.,ABHIJIT
539561,REMEDIUM LIFECARE LIMITED,REMLIFE
539562,AARNAV FASHIONS LIMITED,AARNAV
539574,Sunshine Capital Ltd.,SCL
539584,SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL
539593,Shivansh Finserv Limited,SHIVA
539594,Mishtann Foods Limited,MISHTANN
539596,Delta Industrial Resources Limited,DELTA
539598,CREDENT GLOBAL FINANCE LIMITED,CGFL
539599,Kotia Enterprises Limited,KEL
539607,Blue Cloud Softech Solutions Limited,BLUECLOUDS
539620,KANORIA ENERGY AND INFRASTRUCTURE LIMITED,KEIL
539621,BCL Enterprises Limited,BCLENTERPR
539636,Precision Camshafts Limited,PRECAM
539658,TeamLease Services Limited,TEAMLEASE
539659,Vidli Restaurants Limited,VIDLI
539660,BEST AGROLIFE LIMITED,BESTAGRO
539661,ACE MEN ENGG WORKS LIMITED,ACEMEN
539662,BFL Asset Finvest Limited,BFLAFL
539669,RGF Capital Markets Limited,RGF
539673,Radhagobind Commercial Limited,RCL
539678,Quick Heal Technologies Limited,QUICKHEAL
539679,Kapil Raj Finance Ltd.,KAPILRAJ
539680,Ganga Pharmaceuticals Limited,GANGAPHARM
539681,dynamic Archistructures Limited,DAL
539682,LUCENT INDUSTRIES LIMITED,LUCENT
539683,Shivkamal Impex Limited,SHIVKAMAL
539686,K.P. Energy Limited,KPEL
539691,REAL GROWTH CORPORATION LIMITED,RGCORP
539692,INTERACTIVE FINANCIAL SERVICES LIMITED,IFINSER
539697,HILIKS TECHNOLOGIES LIMITED,HILIKS
539725,Gokul Agro Resources Ltd,GOKULAGRO
539730,Fredun Pharmaceuticals Limited,FREDUN
539742,Simbhaoli Sugars Ltd,SIMBHALS
539760,Relicab Cable Manufacturing Limited,RELICAB
539761,Vantage Knowledge Academy Limited,VKAL
539762,MODERN ENGINEERING AND PROJECTS LIMITED,MEAPL
539767,Mega Nirman & Industries Limited,MNIL
539773,Advik Capital Limited,ADVIKCA
539784,LIC Mutual Fund,LICNFNHGP
539785,Pudumjee Paper Products Limited,PDMJEPAPER
539787,HealthCare Global Enterprises Limited,HCG
539788,Khemani Distributors & Marketing Limited,KDML
539798,Umiya Tubes Limited,UMIYA
539799,Bharat Wire Ropes Limited,BHARATWIRE
539800,CHD Chemicals Limited,CHDCHEM
539807,INFIBEAM AVENUES LIMITED,INFIBEAM
539814,LE LAVOIR LIMITED,LELAVOIR
539819,Mudra Financial Services Ltd.,MUDRA
539834,Balgopal Commercial limited,BALGOPAL
539835,Superior Finlease Limited,SUPERIOR
539837,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL
539839,Franklin Leasing and Finance Limited,FRANKLIN
539841,Lancer Container Lines Limited,LANCER
539843,NINtec Systems Limited,NINSYS
539854,Halder Venture Limited,HALDER
539871,Thyrocare Technologies Limited,THYROCARE
539872,Bajaj Healthcare Limited,BAJAJHCARE
539875,RSD Finance Limited,RSDFIN
539876,Crompton Greaves Consumer Electricals Limited,CROMPTON
539883,Pilani Investment And Industries Corporation Limited,PILANIINVS
539884,Darshan Orna Limited,DARSHANORNA
539889,Parag Milk Foods Limited,PARAGMILK
539894,Madhav Infra Projects Limited,MADHAVIPL
539911,Svarnim Trade Udyog Limited,SNIM
539917,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT
539921,Shanti Educational Initiatives Limited,SEIL
539927,LIKHAMI CONSULTING LIMITED,LIKHAMI
539938,Medico Intercontinental Limited,MIL
539939,Yash Chemex Limited,YASHCHEM
539945,ICICI Prudential Mutual Fund,NV20IETF
539946,Bazel International Limited,BAZELINTER
539947,JINDAL LEASEFIN LIMITED,JLL
539956,TAAL Enterprises Limited,TAALENT
539957,Mahanagar Gas Limited,MGL
539963,Zeal Aqua Limited,ZEAL
539978,Quess Corp Limited,QUESS
539979,DIGJAM LIMITED,DIGJAMLMTD
539980,ICICI Prudential Mutual Fund,MIDSELIETF
539984,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,HUIL
539985,Titaanium Ten Enterprise Limited,TITAANIUM
539986,Commercial Syn Bags Limited,COMSYN
539991,CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL
539992,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG
539997,Kwality Pharmaceuticals Limited,KPL
540005,LTIMindtree Limited,LTIM
540006,EAST WEST HOLDINGS LIMITED,EASTWEST
540008,Aditya Birla Sun Life Mutual Fund,BSLSENETFG
540025,Advanced Enzyme Technologies Limited,ADVENZYMES
540026,Ladam Affortable Housing Limited,LAHL
540047,Dilip Buildcon Limited,DBL
540048,S.P. Apparels Limited,SPAL
540061,Bigbloc Construction Limited,BIGBLOC
540062,Golden Crest Education & Services Limited,GOLDENCREST
540063,ECS Biztech Limited,ECS
540065,RBL Bank Limited,RBLBANK
540066,AMS POLYMERS LIMITED,AMS
540072,Shiva Granito Export Limited,SHIVAEXPO
540073,BLS International Services Ltd,BLS
540078,Mitsu Chem Plast Limited,MITSU
540079,Sprayking Limited,SPRAYKING
540080,Dhatre Udyog Limited,DHATRE
540081,Sab Events & Governance Now Media Limited,SABEVENTS
540082,Riddhi Steel and Tube Limited,RSTL
540083,TV VISION LIMITED,TVVISION
540097,Visco Trade Associates Ltd,VISCO
540108,TIAAN CONSUMER LIMITED,TIAANC
540115,L&T Technology Services Limited,LTTS
540124,G N A Axles Limited,GNA
540125,Radhika Jeweltech Limited,RADHIKAJWE
540132,Sabrimala Industries India Limited,SIIL
540133,ICICI Prudential Life Insurance Company Limited,ICICIPRULI
540134,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL
540135,ARC Finance Limited,ARCFIN
540136,HPL Electric & Power Limited,HPL
540143,Sagarsoft (India) Limited,SAGARSOFT
540144,DRA CONSULTANTS LIMITED,DRA
540145,Valiant Organics Limited,VALIANTORG
540146,ADITYA CONSUMER MARKETING LIMITED,ACML
540147,Shashijit Infraprojects Limited,SHASHIJIT
540148,Bindal Exports Limited,BINDALEXPO
540151,Diksat Transworld Limited,DIKSAT
540153,Endurance Technologies Limited,ENDURANCE
540154,Bandhan Mutual Fund,IDFSENSEXE
540159,Purple Entertainment Limited,PURPLE
540168,Supra Pacific Financial Services Limited,SUPRAPFSL
540173,PNB Housing Finance Limited,PNBHOUSING
540174,Southern Infosys Limited,SOUTHERNIN
540175,REGENCY FINCORP LIMITED,REGENCY
540180,Varun Beverages Limited,VBL
540181,Salem Erode Investments Ltd.,SALEM
540190,Franklin Industries Limited,FRANKLININD
540192,LKP Securities Limited,LKPSEC
540198,OSIAJEE TEXFAB LIMITED,OSIAJEE
540199,Corporate Merchant Bankers Limited,CMBL
540203,Sheela Foam Limited,SFL
540204,EIKO LIFESCIENCES LIMITED,EIKO
540205,Aditya Vision Limited,AVL
540210,Heads UP Ventures Limited,HEADSUP
540212,TCI Express Limited,TCIEXP
540222,Laurus Labs Limited,LAURUSLABS
540243,NEW LIGHT APPARELS LIMTED,NEWLIGHT
540252,VEERAM SECURITIES LIMITED,VSL
540254,MARG TECHNO PROJECTS LIMITED,MTPL
540259,SHANGAR DECOR LIMITED,SHANGAR
540267,Flora Corporation Limited,FLORACORP
540268,TruCap Finance Limited,TRU
540269,SUPER FINE KNITTERS LIMITED,SKL
540270,Raideep Industries Limited,RAIDEEPIND
540293,Pricol Limited,PRICOLLTD
540310,Classic Filaments Limited,CFL
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA
540318,Sueryaa Knitwear Limited,SUERYAAKNI
540332,Tanvi Foods (India) Limited,TANVI
540358,RMC SWITCHGEARS LIMITED,RMC
540359,Parmax Pharma Limited,PARMAX
540360,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL
540361,DANUBE INDUSTRIES LIMITED,DANUBE
540366,Music Broadcast Limited,RADIOCITY
540376,Avenue Supermarts Limited,DMART
540377,IFL ENTERPRISES LIMITED,IFL
540386,Ontic Finserve Limited,ONTIC
540393,Sarthak Metals Limited,SMLT
540395,Chemcrux Enterprises Limited,CHEMCRUX
540396,Manomay Tex India Limited,MANOMAY
540401,Maximus International Limited,MAXIMUS
540402,Manas Properties Limited,MANAS
540403,CL Educate Limited,CLEDUCATE
540404,PRIME FRESH LIMITED,PRIMEFRESH
540416,Octaware Technologies Limited,OCTAWARE
540425,Shankara Building Products Limited,SHANKARA
540455,Escorp Asset Management Limited,ESCORP
540467,PARMESHWARI SILK MILLS LIMITED,PARMSILK
540468,KMS Medisurgi Limited,KMSMEDI
